name,degree,degree_centrality
wemme,41,0.018426966292134833
fynne,41,0.018426966292134833
doyle,41,0.018426966292134833
woyche,41,0.018426966292134833
joye,41,0.018426966292134833
pond,3,0.001348314606741573
ionson,11,0.004943820224719102
hyllen,11,0.004943820224719102
meyre,11,0.004943820224719102
ferrour,6,0.002696629213483146
richerd,5,0.0022471910112359553
bonny,5,0.0022471910112359553
cowane,75,0.033707865168539325
cromebache,75,0.033707865168539325
duy,75,0.033707865168539325
gawer,75,0.033707865168539325
benhale,75,0.033707865168539325
smpterman,75,0.033707865168539325
sryer,75,0.033707865168539325
wagot,75,0.033707865168539325
meredith,75,0.033707865168539325
capente,75,0.033707865168539325
shrley,75,0.033707865168539325
guillam,75,0.033707865168539325
havard,75,0.033707865168539325
llaw,75,0.033707865168539325
bychoes,75,0.033707865168539325
lesman,95,0.04269662921348315
vylle,75,0.033707865168539325
rhys,75,0.033707865168539325
kerber,75,0.033707865168539325
mulward,75,0.033707865168539325
aylenon,75,0.033707865168539325
lynke,75,0.033707865168539325
roddenore,75,0.033707865168539325
shobbeden,75,0.033707865168539325
rhun,75,0.033707865168539325
hawardby,95,0.04269662921348315
haearn,75,0.033707865168539325
dachan,75,0.033707865168539325
kedewely,95,0.04269662921348315
verch,75,0.033707865168539325
pirrot,75,0.033707865168539325
rocherhagh,75,0.033707865168539325
eynon,127,0.057078651685393264
lyngen,75,0.033707865168539325
jenkin,95,0.04269662921348315
mosley,75,0.033707865168539325
taverner,75,0.033707865168539325
howel,75,0.033707865168539325
dike,75,0.033707865168539325
henynge,75,0.033707865168539325
faukener,75,0.033707865168539325
griffin,39,0.01752808988764045
habard,39,0.01752808988764045
byrches,39,0.01752808988764045
hocelum,39,0.01752808988764045
llawe,39,0.01752808988764045
rocherlagh,39,0.01752808988764045
gwillum,39,0.01752808988764045
cwane,39,0.01752808988764045
gwillim,39,0.01752808988764045
sagot,39,0.01752808988764045
gerald,39,0.01752808988764045
heuern,39,0.01752808988764045
sumpterman,39,0.01752808988764045
helum,39,0.01752808988764045
kerver,49,0.02202247191011236
lyngon,39,0.01752808988764045
mulbar,39,0.01752808988764045
frensshman,19,0.00853932584269663
miluer,19,0.00853932584269663
denby,19,0.00853932584269663
dogde,19,0.00853932584269663
perot,45,0.020224719101123598
prot,19,0.00853932584269663
berkeys,19,0.00853932584269663
berbeys,19,0.00853932584269663
wasshenasshe,2,0.0008988764044943821
gokke,2,0.0008988764044943821
symond,2,0.0008988764044943821
rokeswood,4,0.0017977528089887641
byerton,4,0.0017977528089887641
bonyfaunt,4,0.0017977528089887641
hoppley,24,0.010786516853932584
bailiff,31,0.013932584269662922
dachum,24,0.010786516853932584
morley,24,0.010786516853932584
corviser,24,0.010786516853932584
oteryche,24,0.010786516853932584
milleward,24,0.010786516853932584
bogham,24,0.010786516853932584
glover,74,0.03325842696629214
filles,24,0.010786516853932584
spysour,24,0.010786516853932584
pytte,36,0.016179775280898877
flochpyn,17,0.007640449438202248
hyde,17,0.007640449438202248
modye,17,0.007640449438202248
somnour,17,0.007640449438202248
buyn,14,0.006292134831460674
philep,14,0.006292134831460674
res,14,0.006292134831460674
madeley,14,0.006292134831460674
dand,14,0.006292134831460674
guyn,14,0.006292134831460674
phelip,14,0.006292134831460674
kellowe,3,0.001348314606741573
holyns,5,0.0022471910112359553
budton,13,0.005842696629213483
dykeman,13,0.005842696629213483
eton,13,0.005842696629213483
wychwose,25,0.011235955056179775
bonoure,25,0.011235955056179775
beny,25,0.011235955056179775
angll,25,0.011235955056179775
harryesson,25,0.011235955056179775
wylhowse,25,0.011235955056179775
canell,25,0.011235955056179775
gany,2,0.0008988764044943821
manricus,7,0.003146067415730337
godrych,7,0.003146067415730337
montgomery,7,0.003146067415730337
talmache,2,0.0008988764044943821
clifton,6,0.002696629213483146
burton,6,0.002696629213483146
gervase,9,0.004044943820224719
raulyns,6,0.002696629213483146
pollard,4,0.0017977528089887641
rosele,2,0.0008988764044943821
lincoln,1,0.00044943820224719103
wynter,3,0.001348314606741573
hodell,3,0.001348314606741573
priory,2,0.0008988764044943821
ledys,2,0.0008988764044943821
mountford,6,0.002696629213483146
joanna,6,0.002696629213483146
montford,6,0.002696629213483146
combe,2,0.0008988764044943821
abbey,9,0.004044943820224719
grenowe,2,0.0008988764044943821
clyfton,3,0.001348314606741573
hulcote,2,0.0008988764044943821
dowe,4,0.0017977528089887641
stapleton,4,0.0017977528089887641
trenchemere,2,0.0008988764044943821
hadilsey,4,0.0017977528089887641
willis,5,0.0022471910112359553
wyllys,5,0.0022471910112359553
loueden,32,0.014382022471910113
toly,32,0.014382022471910113
hugon,32,0.014382022471910113
partrych,32,0.014382022471910113
lanford,32,0.014382022471910113
capron,32,0.014382022471910113
parrych,32,0.014382022471910113
kempe,32,0.014382022471910113
mowe,32,0.014382022471910113
hungerford,32,0.014382022471910113
bettys,32,0.014382022471910113
daungens,32,0.014382022471910113
felys,32,0.014382022471910113
ramsey,8,0.0035955056179775282
under,8,0.0035955056179775282
claklose,8,0.0035955056179775282
hundred,8,0.0035955056179775282
rykkes,8,0.0035955056179775282
brigge,8,0.0035955056179775282
prurst,4,0.0017977528089887641
theyne,9,0.004044943820224719
gromby,4,0.0017977528089887641
worseley,2,0.0008988764044943821
tille,2,0.0008988764044943821
lyston,4,0.0017977528089887641
cornw,4,0.0017977528089887641
mouns,4,0.0017977528089887641
prust,2,0.0008988764044943821
skynner,61,0.027415730337078652
revell,6,0.002696629213483146
lanhergy,2,0.0008988764044943821
trevethan,5,0.0022471910112359553
sante,17,0.007640449438202248
capell,17,0.007640449438202248
lone,17,0.007640449438202248
longford,17,0.007640449438202248
mathew,12,0.005393258426966292
salter,67,0.0301123595505618
drye,83,0.037303370786516854
wyndeber,67,0.0301123595505618
claryode,67,0.0301123595505618
elet,67,0.0301123595505618
hull,67,0.0301123595505618
greke,67,0.0301123595505618
benlloyd,67,0.0301123595505618
solers,67,0.0301123595505618
black,67,0.0301123595505618
ylowe,67,0.0301123595505618
pysche,67,0.0301123595505618
bolcote,67,0.0301123595505618
aldeford,67,0.0301123595505618
pardy,67,0.0301123595505618
wylkyns,67,0.0301123595505618
cleypyt,67,0.0301123595505618
hugyn,67,0.0301123595505618
hoell,67,0.0301123595505618
legeno,67,0.0301123595505618
parlour,67,0.0301123595505618
hampton,67,0.0301123595505618
coriour,67,0.0301123595505618
penbur,67,0.0301123595505618
kuoke,67,0.0301123595505618
prichard,67,0.0301123595505618
hayle,67,0.0301123595505618
segger,67,0.0301123595505618
bulloyd,67,0.0301123595505618
coeser,67,0.0301123595505618
stephens,67,0.0301123595505618
goffrey,67,0.0301123595505618
raond,67,0.0301123595505618
wenllian,67,0.0301123595505618
dege,67,0.0301123595505618
hire,67,0.0301123595505618
bok,67,0.0301123595505618
myskley,67,0.0301123595505618
seys,67,0.0301123595505618
kyneward,67,0.0301123595505618
gawin,6,0.002696629213483146
kirkeby,4,0.0017977528089887641
ryngwode,4,0.0017977528089887641
booth,3,0.001348314606741573
blount,3,0.001348314606741573
bonyngton,2,0.0008988764044943821
montgemy,4,0.0017977528089887641
jaylard,4,0.0017977528089887641
gorge,2,0.0008988764044943821
parva,4,0.0017977528089887641
brewes,1,0.00044943820224719103
reve,23,0.010337078651685394
westminster,7,0.003146067415730337
billyngton,7,0.003146067415730337
thomasson,2,0.0008988764044943821
bruyn,4,0.0017977528089887641
bone,4,0.0017977528089887641
bovy,6,0.002696629213483146
rolls,7,0.003146067415730337
keeper,7,0.003146067415730337
whitchurch,4,0.0017977528089887641
wolphyn,4,0.0017977528089887641
pekkok,6,0.002696629213483146
paunselon,6,0.002696629213483146
sporon,6,0.002696629213483146
streme,3,0.001348314606741573
perard,4,0.0017977528089887641
toker,8,0.0035955056179775282
morreyn,8,0.0035955056179775282
greyson,6,0.002696629213483146
broer,6,0.002696629213483146
costell,6,0.002696629213483146
marchant,6,0.002696629213483146
skydmore,5,0.0022471910112359553
bere,5,0.0022471910112359553
seraunt,2,0.0008988764044943821
irle,9,0.004044943820224719
synchesse,9,0.004044943820224719
poper,9,0.004044943820224719
pover,9,0.004044943820224719
godyere,9,0.004044943820224719
tasse,9,0.004044943820224719
fryday,12,0.005393258426966292
chely,12,0.005393258426966292
cornu,12,0.005393258426966292
carnec,12,0.005393258426966292
frydestoke,12,0.005393258426966292
ryner,12,0.005393258426966292
ancell,12,0.005393258426966292
manyngham,1,0.00044943820224719103
corneser,56,0.025168539325842697
wolse,56,0.025168539325842697
syrok,56,0.025168539325842697
heth,56,0.025168539325842697
pyllysworth,56,0.025168539325842697
wodeward,56,0.025168539325842697
redell,56,0.025168539325842697
maderer,56,0.025168539325842697
bayle,56,0.025168539325842697
garnet,56,0.025168539325842697
glene,56,0.025168539325842697
stradurton,56,0.025168539325842697
neyle,56,0.025168539325842697
moge,56,0.025168539325842697
thurstan,56,0.025168539325842697
collet,56,0.025168539325842697
suthworth,56,0.025168539325842697
atkyns,56,0.025168539325842697
gerton,56,0.025168539325842697
bradurton,56,0.025168539325842697
stredurton,56,0.025168539325842697
tromley,56,0.025168539325842697
sprot,56,0.025168539325842697
plymeyr,56,0.025168539325842697
wormytham,56,0.025168539325842697
lens,56,0.025168539325842697
dest,56,0.025168539325842697
fysher,56,0.025168539325842697
whyrret,56,0.025168539325842697
darby,56,0.025168539325842697
bateman,56,0.025168539325842697
warton,56,0.025168539325842697
dynelyn,56,0.025168539325842697
ancora,5,0.0022471910112359553
andrewes,5,0.0022471910112359553
topyas,5,0.0022471910112359553
precy,6,0.002696629213483146
lyte,6,0.002696629213483146
messenger,2,0.0008988764044943821
bedware,3,0.001348314606741573
cokeston,6,0.002696629213483146
orduna,10,0.0044943820224719105
calverley,6,0.002696629213483146
sancho,6,0.002696629213483146
thornale,20,0.008988764044943821
greve,15,0.006741573033707865
feytyng,15,0.006741573033707865
knygh,15,0.006741573033707865
lokley,20,0.008988764044943821
cuy,15,0.006741573033707865
chebsey,15,0.006741573033707865
shipman,18,0.008089887640449439
morton,13,0.005842696629213483
ahough,18,0.008089887640449439
harryson,18,0.008089887640449439
surrey,13,0.005842696629213483
scovyle,16,0.0071910112359550565
barber,16,0.0071910112359550565
gylford,1,0.00044943820224719103
waferer,1,0.00044943820224719103
gansteyn,2,0.0008988764044943821
hurst,1,0.00044943820224719103
herberd,7,0.003146067415730337
pyrton,7,0.003146067415730337
pegesden,7,0.003146067415730337
beds,7,0.003146067415730337
lawry,2,0.0008988764044943821
hypkyn,2,0.0008988764044943821
braybrook,2,0.0008988764044943821
grofre,2,0.0008988764044943821
emond,2,0.0008988764044943821
loll,4,0.0017977528089887641
goldyng,4,0.0017977528089887641
chyrme,2,0.0008988764044943821
chyrne,2,0.0008988764044943821
thewyt,2,0.0008988764044943821
cobere,3,0.001348314606741573
coleford,3,0.001348314606741573
trotyng,3,0.001348314606741573
dayssheper,3,0.001348314606741573
boscawen,1,0.00044943820224719103
maynhire,21,0.009438202247191012
iacka,21,0.009438202247191012
poklace,21,0.009438202247191012
crousy,21,0.009438202247191012
mule,21,0.009438202247191012
meynhire,21,0.009438202247191012
pascowe,21,0.009438202247191012
genlhyre,21,0.009438202247191012
hamley,21,0.009438202247191012
persone,21,0.009438202247191012
gella,21,0.009438202247191012
jacka,21,0.009438202247191012
watkyn,21,0.009438202247191012
berynger,1,0.00044943820224719103
bouesamatun,1,0.00044943820224719103
hoddesdon,7,0.003146067415730337
hodesdon,7,0.003146067415730337
mylle,7,0.003146067415730337
myll,7,0.003146067415730337
ate,7,0.003146067415730337
frysby,10,0.0044943820224719105
perok,10,0.0044943820224719105
pecock,10,0.0044943820224719105
rawe,4,0.0017977528089887641
morstout,5,0.0022471910112359553
clyfe,3,0.001348314606741573
malyn,2,0.0008988764044943821
brendewood,1,0.00044943820224719103
eke,3,0.001348314606741573
fyle,3,0.001348314606741573
cary,1,0.00044943820224719103
morell,13,0.005842696629213483
mynston,13,0.005842696629213483
fyne,7,0.003146067415730337
wemyngham,12,0.005393258426966292
heye,12,0.005393258426966292
pekeryng,20,0.008988764044943821
risele,15,0.006741573033707865
sapcot,15,0.006741573033707865
beatrice,15,0.006741573033707865
godd,15,0.006741573033707865
sondes,15,0.006741573033707865
clementia,15,0.006741573033707865
brounyng,15,0.006741573033707865
cover,2,0.0008988764044943821
couer,2,0.0008988764044943821
anderewe,2,0.0008988764044943821
avarum,5,0.0022471910112359553
sanche,5,0.0022471910112359553
donell,5,0.0022471910112359553
coucestorn,5,0.0022471910112359553
coraunt,1,0.00044943820224719103
lawghton,1,0.00044943820224719103
greene,4,0.0017977528089887641
tomson,4,0.0017977528089887641
forton,1,0.00044943820224719103
erarde,1,0.00044943820224719103
here,13,0.005842696629213483
pokeryng,9,0.004044943820224719
gemyngham,13,0.005842696629213483
semyngham,9,0.004044943820224719
wylliam,7,0.003146067415730337
croweghate,7,0.003146067415730337
yelverton,11,0.004943820224719102
fylby,11,0.004943820224719102
